;L, μμ;vt41,naco3+tib2,200,2000.csv;Result;fail;Predict
919;3223,333333333333;22,67;22,038989798355633;0,39817387457926673;22,48585234792297
920;3226,6666666666665;22,67;22,041753728184442;0,39469337805014953;22,488111959524105
921;3230,0;22,6;22,044517658013255;0,3085606322590803;22,490371571125234
922;3233,333333333333;22,73;22,047281587842065;0,466104430299453;22,492631182726367
923;3236,6666666666665;22,92;22,050045517670878;0,7568208013245343;22,494890794327496
924;3240,0;22,96;22,05280944749969;0,8229946985458183;22,49715040592863
925;3243,333333333333;23,04;22,0555733773285;0,9690957754244144;22,49941001752976
926;3246,6666666666665;23,19;22,058337307157313;1,2806604503719652;22,501669629130895
927;3250,0;22,94;22,061101236986126;0,7724630356273207;22,503929240732024
928;3253,333333333333;22,92;22,063865166814935;0,7329668525928219;22,506188852333157
929;3256,6666666666665;23,03;22,066629096643748;0,9280834974334433;22,508448463934286
930;3260,0;23,12;22,069393026472557;1,1037750128244948;22,51070807553542
931;3263,333333333333;23,33;22,07215695630137;1,5821691225810288;22,512967687136552
932;3266,6666666666665;23,38;22,07492088613018;1,7032314934592332;22,51522729873768
933;3270,0;23,29;22,077684815958992;1,4697081054563799;22,517486910338814
934;3273,333333333333;23,19;22,080448745787805;1,231103985723857;22,519746521939947
935;3276,6666666666665;23,15;22,083212675616615;1,1380351954650592;22,522006133541076
936;3280,0;23,02;22,085976605445428;0,8723997015752456;22,52426574514221
937;3283,333333333333;23,06;22,08874053527424;0,9433449478193663;22,526525356743342
938;3286,6666666666665;23,07;22,09150446510305;0,9574535118132691;22,52878496834447
939;3290,0;23,2;22,094268394931863;1,2226423824465573;22,531044579945604
940;3293,333333333333;23,07;22,097032324760672;0,9466660970606228;22,533304191546733
941;3296,6666666666665;22,43;22,099796254589485;0,10903451348313199;22,535563803147866
942;3300,0;20,9;22,102560184418294;1,4461509971481656;22,537823414749
943;3303,333333333333;18,96;22,105324114247107;9,893063783664346;22,540083026350132
944;3313,333333333333;16,87;22,113615903733542;27,495507745887323;22,546861861153523
945;3320,0;15,27;22,119143763391165;46,910770291600095;22,55138108435579
946;3326,6666666666665;13,94;22,124671623048787;66,98884957714007;22,55590030755805
947;3336,6666666666665;14,44;22,132963412535222;59,18168606660558;22,562679142361446
948;3360,0;16,36;22,152310921336902;33,550865809438754;22,57849642356937
949;3363,333333333333;18,42;22,155074851165715;13,950784143810573;22,5807560351705
950;3366,6666666666665;20,27;22,157838780994524;3,563935263026892;22,58301564677163
951;3370,0;22,05;22,160602710823337;0,012232959641470548;22,585275258372764
952;3373,333333333333;22,96;22,16336664065215;0,6346247092258422;22,587534869973894
953;3376,6666666666665;22,73;22,16613057048096;0,31794873354612896;22,589794481575026
954;3380,0;22,61;22,168894500309772;0,1945740618569651;22,59205409317616
955;3383,333333333333;22,55;22,17165843013858;0,14314234348520316;22,59431370477729
956;3386,6666666666665;22,7;22,174422359967394;0,2762318557022424;22,59657331637842
957;3390,0;22,96;22,177186289796207;0,6127973048830289;22,59883292797955
958;3393,333333333333;23,09;22,179950219625017;0,8281906027605551;22,601092539580684
959;3396,6666666666665;23,09;22,18271414945383;0,8231676146012876;22,603352151181817
960;3400,0;23,3;22,18547807928264;1,2421591117595172;22,605611762782946
961;3403,333333333333;23,01;22,188242009111452;0,6752861955891858;22,60787137438408
962;3406,6666666666665;22,71;22,191005938940265;0,2693548354152771;22,61013098598521
963;3410,0;22,7;22,193769868769074;0,2562689457660797;22,61239059758634
964;3413,333333333333;22,97;22,196533798597887;0,5982499647114122;22,614650209187474
965;3416,6666666666665;22,69;22,199297728426696;0,2407887193272015;22,616909820788607
966;3420,0;22,94;22,20206165825551;0,5445529962166107;22,619169432389736
967;3423,333333333333;23,18;22,20482558808432;0,9509651336550945;22,62142904399087
968;3426,6666666666665;23,58;22,20758951791313;1,883510531341906;22,623688655592
969;3430,0;23,41;22,210353447741944;1,43915185034464;22,62594826719313
970;3433,333333333333;23,34;22,213117377570754;1,2698644447330147;22,628207878794264
971;3436,6666666666665;23,14;22,215881307399567;0,8539953580135352;22,630467490395397
972;3440,0;23,13;22,21864523722838;0,8305675036265147;22,632727101996526
973;3443,333333333333;22,87;22,22140916705719;0,42067006857745076;22,63498671359766
974;3446,6666666666665;22,66;22,224173096886002;0,18994508947793845;22,637246325198788
975;3450,0;22,75;22,22693702671481;0,27359487402194216;22,63950593679992
976;3453,333333333333;22,9;22,229700956543624;0,4493008076585306;22,641765548401054
977;3456,6666666666665;22,89;22,232464886372433;0,4323524256532176;22,644025160002187
978;3460,0;22,95;22,235228816201246;0,5108978451890707;22,646284771603316
979;3463,333333333333;23,28;22,23799274603006;1,085779117325979;22,64854438320445
980;3466,6666666666665;23,3;22,24075667585887;1,1219964197375554;22,650803994805578
981;3470,0;23,36;22,24352060568768;1,2465262379240003;22,65306360640671
982;3473,333333333333;23,21;22,246284535516494;0,9287474964846605;22,655323218007844
983;3476,6666666666665;23,16;22,249048465345304;0,8298326984897465;22,657582829608973
984;3480,0;23,15;22,251812395174117;0,8067409734628546;22,659842441210106
985;3483,333333333333;23,08;22,254576325002926;0,6813242432456723;22,66210205281124
986;3486,6666666666665;23,22;22,25734025483174;0,9267137849674191;22,664361664412368
987;3490,0;23,35;22,26010418466055;1,1878728882944514;22,6666212760135
988;3493,333333333333;23,46;22,26286811448936;1,4331247513062593;22,668880887614634
989;3496,6666666666665;23,53;22,265632044318174;1,5986263273550425;22,671140499215763
990;3500,0;23,56;22,268395974146983;1,6682409595997165;22,673400110816896
991;3503,333333333333;23,58;22,271159903975796;1,7130623969606422;22,675659722418025
992;3506,6666666666665;23,74;22,27392383380461;2,14937932508617;22,67791933401916
993;3510,0;23,76;22,27668776363342;2,2002151905548337;22,68017894562029
994;3513,333333333333;23,72;22,27945169346223;2,075179423468829;22,682438557221424
995;3516,6666666666665;23,74;22,28221562329104;2,1251352889767237;22,684698168822553
996;3520,0;23,67;22,284979553119854;1,9182816382760846;22,686957780423686
997;3523,333333333333;23,73;22,287743482948663;2,0801038609770544;22,689217392024815
998;3526,6666666666665;23,81;22,290507412777476;2,3088577226241958;22,69147700362595
999;3530,0;23,73;22,29327134260629;2,064189234976337;22,69373661522708
1000;3533,333333333333;24,16;22,2960352724351;3,4743645056060988;22,69599622682821
1001;3536,6666666666665;24,35;22,29879920226391;4,2074247126331725;22,698255838429343
1002;3540,0;24,18;22,301563132092724;3,5285250667132955;22,700515450030476
1003;3543,333333333333;24,41;22,304327061921533;4,433858522156002;22,702775061631606
1004;3546,6666666666665;24,53;22,307090991750346;4,941324458957464;22,70503467323274
1005;3550,0;24,27;22,309854921579156;3,842168728457456;22,70729428483387
1006;3553,333333333333;24,03;22,31261885140797;2,949398009539289;22,709553896435
1007;3556,6666666666665;24,25;22,315382781236778;3,742743783135144;22,711813508036133
1008;3560,0;24,12;22,31814671106559;3,2466752748437506;22,714073119637266
1009;3563,333333333333;23,92;22,320910640894404;2,5570867784047517;22,716332731238396
1010;3566,6666666666665;21,73;22,323674570723213;0,3524494959233909;22,71859234283953
1011;3583,333333333333;21,27;22,33749421986727;1,1395439094500335;22,729890400845186
1012;3586,6666666666665;20,88;22,340258149696083;2,132353863753832;22,73215001244632
1013;3590,0;20,54;22,343022079524893;3,250888619254272;22,73440962404745
1014;3593,333333333333;20,56;22,345786009353706;3,189031671203438;22,73666923564858
1015;3596,6666666666665;22,51;22,34854993918252;0,026066122137968935;22,738928847249714
1016;3600,0;22,71;22,351313869011328;0,1286557405636234;22,741188458850843
1017;3603,3333333333335;22,64;22,35407779884014;0,08175150511609926;22,743448070451976
1018;3606,6666666666665;22,76;22,35684172866895;0,1625365917426416;22,74570768205311
1019;3610,0;22,63;22,359605658497763;0,07311309991642774;22,747967293654238
1020;3613,3333333333335;22,64;22,362369588326576;0,07707864548595517;22,75022690525537
1021;3616,6666666666665;22,72;22,365133518155385;0,12593021993677336;22,752486516856504
1022;3620,0;22,8;22,3678974479842;0,1867126154585692;22,754746128457633
1023;3623,3333333333335;22,78;22,370661377813008;0,16755810761394618;22,757005740058766
1024;3626,6666666666665;22,89;22,37342530764182;0,2668494127849483;22,7592653516599
1025;3630,0;23,01;22,376189237470633;0,40171608269805903;22,761524963261028
1026;3633,3333333333335;22,97;22,378953167299443;0,34933635844535904;22,76378457486216
1027;3636,6666666666665;22,93;22,381717097128256;0,3006141415814662;22,766044186463294
1028;3640,0;22,87;22,38448102695707;0,23572867318466367;22,768303798064423
1029;3643,3333333333335;23,11;22,387244956785878;0,5223748524914466;22,770563409665556
1030;3646,6666666666665;23,27;22,39000888661469;0,7743843596371152;22,77282302126669
1031;3650,0;23,31;22,3927728164435;0,8413057062549866;22,775082632867818
1032;3653,3333333333335;23,32;22,395536746272313;0,854632307492782;22,77734224446895
1033;3656,6666666666665;23,31;22,398300676101123;0,831195657197668;22,77960185607008
1034;3660,0;23,11;22,401064605929935;0,5025893929652769;22,781861467671213
1035;3663,3333333333335;22,87;22,40382853575875;0,2173158340728335;22,784121079272346
1036;3666,6666666666665;23,06;22,406592465587558;0,4269414060269453;22,786380690873475
1037;3670,0;23,15;22,40935639541637;0,5485529490106295;22,788640302474608
1038;3673,3333333333335;23,14;22,412120325245183;0,5298088209211783;22,79089991407574
1039;3676,6666666666665;23,25;22,414884255073993;0,6974183074233199;22,79315952567687
1040;3680,0;23,42;22,417648184902806;1,0047091612286434;22,795419137278003
1041;3683,3333333333335;23,51;22,420412114731615;1,1872017597236344;22,797678748879136
1042;3686,6666666666665;23,3;22,423176044560428;0,7688202488326977;22,799938360480265
1043;3690,0;23,32;22,425939974389237;0,7993433293951181;22,802197972081398
1044;3693,3333333333335;23,34;22,42870390421805;0,8304605741874242;22,80445758368253
1045;3696,6666666666665;23,26;22,431467834046863;0,6864655500189989;22,80671719528366
1046;3700,0;22,94;22,434231763875673;0,25580150867231477;22,808976806884793
1047;3703,3333333333335;22,99;22,436995693704485;0,30581376278138156;22,811236418485926
1048;3706,6666666666665;23,13;22,439759623533295;0,47643177730489755;22,813496030087055
1049;3710,0;23,22;22,442523553362108;0,6044696250766817;22,815755641688188
1050;3713,3333333333335;23,4;22,44528748319092;0,911475989751924;22,81801525328932
1051;3716,6666666666665;23,64;22,44805141301973;1,4207414340042637;22,82027486489045
1052;3720,0;23,61;22,450815342848543;1,34370906937534;22,822534476491583
1053;3723,3333333333335;23,78;22,453579272677352;1,759391945871145;22,824794088092716
1054;3726,6666666666665;23,56;22,456343202506165;1,2180583266543448;22,827053699693845
1055;3730,0;23,66;22,459107132334978;1,4421436796087204;22,829313311294978
1056;3733,3333333333335;23,55;22,461871062163787;1,1840245853565659;22,831572922896108
1057;3736,6666666666665;23,97;22,4646349919926;2,2661238073331154;22,83383253449724
1058;3740,0;23,63;22,46739892182141;1,3516412669820186;22,836092146098373
1059;3743,3333333333335;23,81;22,470162851650223;1,7951635840980602;22,838351757699506
1060;3746,6666666666665;23,64;22,472926781479032;1,3620598973888927;22,840611369300635
1061;3750,0;23,72;22,475690711307845;1,5483056059255744;22,84287098090177
1062;3753,3333333333335;23,61;22,478454641136658;1,2803948991651688;22,845130592502898
1063;3756,6666666666665;23,6;22,481218570965467;1,2516718859525549;22,84739020410403
1064;3760,0;23,49;22,48398250079428;1,0120712087081278;22,849649815705163
1065;3763,3333333333335;23,62;22,486746430623093;1,2842636525055027;22,851909427306293
1066;3766,6666666666665;23,71;22,489510360451902;1,4895949602442478;22,854169038907425
1067;3770,0;23,62;22,492274290280715;1,271765276361867;22,85642865050856
1068;3773,3333333333335;23,96;22,495038220109524;2,1461130165398727;22,858688262109688
1069;3776,6666666666665;24,08;22,497802149938337;2,503350036739742;22,86094787371082
1070;3780,0;23,76;22,500566079767147;1,5861737994330969;22,863207485311953
1071;3783,3333333333335;23,32;22,50333000959596;0,6669498732265359;22,865467096913083
1072;3786,6666666666665;23,12;22,506093939424773;0,37688065121099606;22,867726708514216
1073;3790,0;22,73;22,508857869253582;0,048903841991066066;22,869986320115345
1074;3793,3333333333335;22,58;22,511621799082395;0,004675578360728151;22,872245931716478
1075;3796,6666666666665;22,75;22,514385728911208;0,05551408474070291;22,87450554331761
1076;3800,0;22,99;22,517149658740017;0,22358744522968085;22,876765154918743
1077;3803,3333333333335;23,32;22,51991358856883;0,640138265756808;22,879024766519873
1078;3806,6666666666665;23,45;22,52267751839764;0,8599269848851593;22,881284378121006
1079;3810,0;23,86;22,525441448226452;1,7810465281119077;22,883543989722135
1080;3813,3333333333335;23,79;22,52820537805526;1,5921256679686633;22,885803601323268
1081;3816,6666666666665;23,38;22,530969307884074;0,7208531161548458;22,8880632129244
1082;3820,0;21,8;22,533733237712887;0,5383644641246355;22,89032282452553
1083;3836,6666666666665;21,72;22,547552886856945;0,6848437805452652;22,90162088253119
1084;3840,0;21,08;22,550316816685754;2,1618315414289344;22,90388049413232
1085;3843,3333333333335;20,86;22,553080746514567;2,8665224142183257;22,906140105733453
1086;3846,6666666666665;21,47;22,555844676343376;1,1790586611432543;22,908399717334582
1087;3850,0;22,95;22,55860860617219;0,15318722316247585;22,910659328935715
1088;3853,3333333333335;22,71;22,561372536001002;0,02209012305477363;22,912918940536848
1089;3856,6666666666665;22,72;22,56413646582981;0,02429344128402114;22,91517855213798
1090;3860,0;22,53;22,566900395658624;0,0013616391997629492;22,91743816373911
1091;3863,3333333333335;22,26;22,569664325487437;0,0958919944795886;22,919697775340243
1092;3866,6666666666665;22,14;22,572428255316247;0,1869941959958526;22,921957386941372
1093;3870,0;22,32;22,57519218514506;0,06512305135911026;22,924216998542505
1094;3873,3333333333335;22,6;22,57795611497387;0,00048593286704534487;22,926476610143638
1095;3876,6666666666665;22,72;22,580720044802682;0,019398905919766618;22,928736221744767
1096;3880,0;22,56;22,58348397463149;0,0005514970644925854;22,9309958333459
1097;3883,3333333333335;22,62;22,586247904460304;0,0011392039533208223;22,933255444947033
1098;3886,6666666666665;22,67;22,589011834289117;0,006559082985213709;22,935515056548162
1099;3890,0;22,64;22,591775764117926;0,002325576926409927;22,937774668149295
1100;3893,3333333333335;22,95;22,59453969394674;0,12635202917947724;22,940034279750428
1101;3896,6666666666665;23,24;22,59730362377555;0,41305863201203946;22,942293891351557
1102;3900,0;23,18;22,60006755360436;0,3363216423824297;22,94455350295269
1103;3903,3333333333335;23,02;22,602831483433174;0,17402957121456542;22,946813114553823
1104;3906,6666666666665;22,84;22,605595413261984;0,05494551028382007;22,949072726154952
1105;3910,0;22,5;22,608359343090797;0,011741747235069003;22,951332337756085
1106;3913,3333333333335;22,14;22,611123272919606;0,22195713828648111;22,953591949357218
1107;3916,6666666666665;22,02;22,61388720274842;0,35270200958834225;22,955851560958347
1108;3920,0;22,15;22,616651132577232;0,2177632795356146;22,95811117255948
1109;3923,3333333333335;22,08;22,61941506240604;0,29096860955051523;22,960370784160613
1110;3926,6666666666665;22,0;22,622178992234854;0,38710669837837874;22,962630395761742
1111;3930,0;22,07;22,624942922063664;0,307961646748557;22,964890007362875
1112;3933,3333333333335;22,09;22,627706851892476;0,2891286585721177;22,967149618964008
1113;3936,6666666666665;22,03;22,63047078172129;0,36056515970097497;22,969409230565137
1114;3940,0;22,23;22,6332347115501;0,16259823259889095;22,97166884216627
1115;3943,3333333333335;22,48;22,63599864137891;0,02433557611206614;22,9739284537674
1116;3946,6666666666665;22,73;22,63876257120772;0,008324268412626267;22,976188065368532
1117;3950,0;22,89;22,641526501036534;0,06173907968714789;22,978447676969665
1118;3953,3333333333335;23,18;22,644290430865347;0,2869847424624355;22,980707288570795
1119;3956,6666666666665;23,1;22,647054360694156;0,2051597521661809;22,982966900171927
1120;3960,0;23,23;22,64981829052297;0,33661081601169046;22,98522651177306
1121;3963,3333333333335;23,35;22,65258222035178;0,4863915593694574;22,98748612337419
1122;3966,6666666666665;23,47;22,65534615018059;0,6636608950255819;22,989745734975322
1123;3970,0;23,5;22,658110080009404;0,7087786373817718;22,992005346576455
1124;3973,3333333333335;23,52;22,660874009838214;0,7380974669714693;22,994264958177585
1125;3976,6666666666665;23,47;22,663637939667026;0,6502197723444363;22,996524569778718
1126;3980,0;23,45;22,666401869495836;0,6140260301296201;22,99878418137985
1127;3983,3333333333335;23,47;22,66916579932465;0,641335416971327;23,00104379298098
1128;3986,6666666666665;23,43;22,67192972915346;0,5746705355413436;23,003303404582113
1129;3990,0;23,56;22,67469365898227;0,7837673174461973;23,005563016183245
1130;3993,3333333333335;23,89;22,677457588811084;1,470259098931832;23,007822627784375
1131;3996,6666666666665;23,81;22,680221518639893;1,2763994169443462;23,010082239385508
1132;4000,0;23,63;22,682985448468706;0,8968365608120158;23,012341850986637
1133;4003,3333333333335;23,77;22,68574937829752;1,1755994106622156;23,01460146258777
1134;4006,6666666666665;23,94;22,68851330812633;1,5662189399369095;23,016861074188903
1135;4010,0;23,56;22,69127723795514;0,754679237294846;23,019120685790035
1136;4013,3333333333335;23,68;22,69404116778395;0,9721148188248352;23,021380297391165
1137;4016,6666666666665;23,94;22,696805097612764;1,5455335653216136;23,023639908992298
1138;4020,0;23,81;22,699569027441576;1,2330569448170436;23,025899520593427
1139;4023,3333333333335;23,42;22,702332957270386;0,5150459842202724;23,02815913219456
1140;4026,6666666666665;23,71;22,7050968870992;1,0098302663177223;23,030418743795693
1141;4030,0;23,55;22,707860816928008;0,7091984036651632;23,032678355396822
1142;4033,3333333333335;23,28;22,71062474675682;0,32418817900573554;23,034937966997955
1143;4036,6666666666665;22,91;22,71338867658563;0,038656012494749925;23,037197578599088
1144;4040,0;22,93;22,716152606414443;0,04573070774333591;23,039457190200217
1145;4043,3333333333335;22,54;22,718916536243256;0,03201112694128469;23,04171680180135
1146;4046,6666666666665;22,68;22,721680466072065;0,0017372612519846258;23,043976413402483
1147;4050,0;22,7;22,72444439590088;0,000597528490958915;23,046236025003612
1148;4053,3333333333335;22,92;22,72720832572969;0,03716862966794947;23,048495636604745
1149;4056,6666666666665;23,18;22,7299722555585;0,20252497076710319;23,050755248205874
1150;4060,0;23,42;22,732736185387314;0,4723315508759834;23,053014859807007
1151;4063,3333333333335;22,53;22,735500115216123;0,04223029735383932;23,05527447140814
1152;4066,6666666666665;20,98;22,738264045044936;3,0914924520977785;23,057534083009273
1153;4070,0;19,3;22,741027974873745;11,840673523863703;23,059793694610402
1154;4083,3333333333335;18,75;22,752083694188993;16,01667389529342;23,06883214101493
1155;4086,6666666666665;18,77;22,754847624017806;15,879010586640359;23,07109175261606
1156;4090,0;19,39;22,757611553846615;11,340807577601213;23,073351364217192
1157;4093,3333333333335;20,79;22,76037548367543;3,8823795466691817;23,075610975818325
1158;4096,666666666667;22,18;22,763139413504238;0,3400515755820667;23,077870587419454
1159;4100,0;22,48;22,76590334333305;0,081740721729016;23,080130199020587
1160;4103,333333333333;22,33;22,76866727316186;0,1924289765432634;23,08238981062172
1161;4106,666666666667;22,33;22,771431202990673;0,19486150697379417;23,08464942222285
1162;4110,0;22,45;22,774195132819486;0,10510248414384452;23,086909033823982
1163;4113,333333333333;22,66;22,776959062648295;0,013679422335567801;23,08916864542511
1164;4116,666666666667;22,54;22,779722992477108;0,05746711312218002;23,091428257026244
1165;4120,0;22,36;22,78248692230592;0,1784951995195298;23,093687868627377
1166;4123,333333333333;22,21;22,78525085213473;0,3309135428817324;23,09594748022851
1167;4126,666666666667;22,21;22,788014781963543;0,3341010881683614;23,09820709182964
1168;4130,0;22,34;22,790778711792353;0,203201447005173;23,100466703430772
1169;4133,333333333333;22,37;22,793542641621166;0,1793883692714342;23,1027263150319
1170;4136,666666666667;22,39;22,796306571449975;0,16508503000343305;23,104985926633034
1171;4140,0;22,57;22,799070501278788;0,05247329455611498;23,107245538234167
1172;4143,333333333333;22,65;22,8018344311076;0,023053694469769164;23,109505149835297
1173;4146,666666666667;22,32;22,80459836093641;0,23483557142225484;23,11176476143643
1174;4150,0;22,18;22,807362290765223;0,3935834438741885;23,114024373037562
1175;4153,333333333333;22,22;22,810126220594032;0,3482489562325978;23,11628398463869
1176;4156,666666666667;22,11;22,812890150422845;0,4940545635614507;23,118543596239824
1177;4160,0;22,0;22,815654080251658;0,6652915786311783;23,120803207840957
1178;4163,333333333333;22,32;22,818418010080467;0,24842051277257265;23,123062819442087
1179;4166,666666666667;22,39;22,82118193990928;0,18591786530392976;23,12532243104322
1180;4170,0;22,44;22,82394586973809;0,14741443088893716;23,127582042644352
1181;4173,333333333333;22,63;22,826709799566903;0,038694745245651384;23,12984165424548
1182;4176,666666666667;22,75;22,829473729395716;0,0063160736640634155;23,132101265846615
1183;4180,0;22,25;22,832237659224525;0,33900069181925396;23,134360877447747
1184;4183,333333333333;22,39;22,835001589053338;0,1980264142599952;23,136620489048877
1185;4186,666666666667;22,6;22,83776551888215;0,05653244196929767;23,13888010065001
1186;4190,0;22,48;22,84052944871096;0,12998148338782844;23,141139712251142
1187;4193,333333333333;22,45;22,84329337853977;0,1546796816032269;23,14339932385227
1188;4196,666666666667;22,93;22,846057308368582;0,007046375478327238;23,145658935453405
1189;4200,0;23,29;22,848821238197395;0,19463869986567875;23,147918547054537
1190;4203,333333333333;23,5;22,851585168026205;0,4204417943236054;23,150178158655667
1191;4206,666666666667;23,58;22,854349097855017;0,5265692317838245;23,1524377702568
1192;4210,0;23,58;22,85711302768383;0,5225655747444361;23,15469738185793
1193;4213,333333333333;23,4;22,85987695751264;0,2917329010258013;23,156956993459062
1194;4216,666666666667;23,22;22,862640887341453;0,12770553540010354;23,159216605060195
1195;4220,0;23,08;22,865404817170262;0,04605109249372796;23,161476216661324
1196;4223,333333333333;23,32;22,868168746999075;0,20415148118838627;23,163735828262457
1197;4226,666666666667;23,41;22,870932676827888;0,29059357891194665;23,16599543986359
1198;4230,0;23,6;22,873696606656697;0,5275166191819985;23,16825505146472
1199;4233,333333333333;23,39;22,87646053648551;0,26372278058675075;23,170514663065852
1200;4236,666666666667;23,31;22,87922446631432;0,18556756042218184;23,172774274666985
1201;4240,0;23,29;22,881988396143132;0,16647346888185285;23,175033886268114
1202;4243,333333333333;23,36;22,884752325971945;0,2258603516690757;23,177293497869247
1203;4246,666666666667;23,24;22,887516255800755;0,124244789924718;23,17955310947038
1204;4250,0;23,26;22,890280185629567;0,13669274113810825;23,18181272107151
1205;4253,333333333333;23,4;22,893044115458377;0,2570042688713781;23,184072332672642
1206;4256,666666666667;23,44;22,89580804528719;0,29614488357415075;23,186331944273775
1207;4260,0;23,59;22,898571975116003;0,4780727135949855;23,188591555874904
1208;4263,333333333333;23,87;22,901335904944812;0,9383101290490883;23,190851167476037
1209;4266,666666666667;24,08;22,904099834773625;1,3827411985794122;23,19311077907717
1210;4270,0;23,88;22,906863764602434;0,9469941326437447;23,1953703906783
1211;4273,333333333333;23,76;22,909627694431247;0,7231330580783191;23,197630002279432
1212;4276,666666666667;23,61;22,91239162426006;0,4866574459025165;23,199889613880565
1213;4280,0;23,26;22,91515555408887;0,11891769187575577;23,202149225481694
1214;4283,333333333333;23,57;22,917919483917682;0,42520899945418217;23,204408837082827
1215;4286,666666666667;23,43;22,92068341374649;0,2594033850329271;23,206668448683956
1216;4290,0;23,27;22,923447343575305;0,1200987436750127;23,20892806028509
1217;4293,333333333333;23,12;22,926211273404114;0,037554070555655475;23,211187671886222
1218;4296,666666666667;23,25;22,928975203232927;0,10305692013934065;23,213447283487355
1219;4300,0;23,07;22,93173913306174;0,019116067326519392;23,215706895088484
1220;4303,333333333333;23,21;22,93450306289055;0,07589856235668922;23,217966506689617
1221;4306,666666666667;23,58;22,937266992719362;0,4131057186480105;23,220226118290746
1222;4310,0;23,67;22,940030922548175;0,5328548540358712;23,22248572989188
1223;4313,333333333333;23,85;22,942794852376984;0,8230211798737004;23,224745341493012
1224;4316,666666666667;23,65;22,945558782205797;0,4962374293273775;23,22700495309414
1225;4320,0;22,52;22,948322712034606;0,1834603456446808;23,229264564695274
1226;4323,333333333333;20,37;22,95108664186342;6,662008252805778;23,231524176296404
1227;4326,666666666667;18,4;22,953850571692232;20,737555029301685;23,233783787897536
1228;4330,0;16,19;22,95661450152104;45,78707181219484;23,23604339949867
1229;4336,666666666667;15,0;22,962142361178664;63,39571097967575;23,24056262270093
1230;4340,0;16,19;22,964906291007477;45,89935525193267;23,242822234302064
1231;4343,333333333333;18,23;22,967670220836286;22,44551912139894;23,245081845903194
1232;4346,666666666667;19,95;22,9704341506651;9,123022458504003;23,247341457504326
1233;4350,0;22,35;22,973198080493912;0,3883758475312946;23,24960106910546
1234;4353,333333333333;23,64;22,97596201032272;0,4409464517346424;23,25186068070659
1235;4356,666666666667;23,48;22,978725940151534;0,25127568307696363;23,25412029230772
1236;4360,0;23,29;22,981489869980344;0,09517850032474477;23,256379903908854
1237;4363,333333333333;23,66;22,984253799809157;0,45663292707236375;23,258639515509984
1238;4366,666666666667;23,34;22,98701772963797;0,12459648318993356;23,260899127111117
1239;4370,0;23,19;22,98978165946678;0,04008738388587745;23,26315873871225
1240;4373,333333333333;23,2;22,99254558929559;0,04303733252071303;23,26541835031338
1241;4376,666666666667;23,41;22,995309519124405;0,1719681949288327;23,26767796191451
1242;4380,0;23,4;22,998073448953214;0,16154495243636358;23,269937573515644
1243;4383,333333333333;23,56;23,000837378782027;0,3126628369673531;23,272197185116774
1244;4386,666666666667;23,68;23,003601308610836;0,4575151897129729;23,274456796717907
1245;4390,0;23,79;23,00636523843965;0,6140834395257467;23,27671640831904
1246;4393,333333333333;23,74;23,00912916826846;0,5341721726759531;23,27897601992017
1247;4396,666666666667;23,4;23,01189309809727;0,15062696730453315;23,2812356315213
1248;4400,0;23,44;23,014657027926084;0,18091664389267295;23,28349524312243
1249;4403,333333333333;23,28;23,017420957754894;0,06894775342635796;23,285754854723564
1250;4406,666666666667;23,42;23,020184887583707;0,15985212411645477;23,288014466324697
1251;4410,0;23,39;23,02294881741252;0,13472657063886842;23,29027407792583
1252;4413,333333333333;23,62;23,02571274724133;0,35317733879144997;23,29253368952696
1253;4416,666666666667;23,44;23,02847667707014;0,16935144531523352;23,29479330112809
1254;4420,0;23,59;23,03124060689895;0,31221205937865243;23,29705291272922
1255;4423,333333333333;23,57;23,034004536727764;0,28729113664841927;23,299312524330354
1256;4426,666666666667;23,47;23,036768466556573;0,18768956156974198;23,301572135931487
1257;4430,0;23,47;23,039532396385386;0,1853023577617073;23,303831747532616
1258;4433,333333333333;23,49;23,0422963262142;0,20043857952130142;23,30609135913375
1259;4436,666666666667;23,65;23,04506025604301;0,36595209381874877;23,30835097073488
1260;4440,0;23,64;23,04782418587182;0,35067219483837186;23,31061058233601
1261;4443,333333333333;23,55;23,05058811570063;0,24941223017944733;23,312870193937144
1262;4446,666666666667;23,77;23,053352045529444;0,5135842906468321;23,315129805538277
1263;4450,0;23,73;23,056115975358257;0,45411967866735453;23,317389417139406
1264;4453,333333333333;23,39;23,058879905187066;0,10964051718892687;23,31964902874054
1265;4456,666666666667;23,49;23,06164383501588;0,18348900407990235;23,32190864034167
1266;4460,0;23,65;23,064407764844688;0,3429182658741924;23,3241682519428
1267;4463,333333333333;23,6;23,0671716946735;0,2839060029571103;23,326427863543934
1268;4466,666666666667;23,88;23,069935624502314;0,6562042924504545;23,328687475145067
1269;4470,0;24,1;23,072699554331123;1,0553462056714755;23,330947086746196
1270;4473,333333333333;24,19;23,075463484159936;1,2421916451409116;23,33320669834733
1271;4476,666666666667;24,24;23,07822741398875;1,3497155416072657;23,33546630994846
1272;4480,0;24,2;23,08099134381756;1,2521803726112322;23,33772592154959
1273;4483,333333333333;24,07;23,083755273646368;0,9726786602603514;23,339985533150724
1274;4486,666666666667;24,24;23,08651920347518;1,330517947951528;23,342245144751857
1275;4490,0;24,2;23,089283133303994;1,2336919579629924;23,344504756352986
1276;4493,333333333333;24,29;23,092047063132803;1,4350912389487405;23,34676436795412
